commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annees,mois,trimestre,jour_semaine,montant_attendu,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q1-02312,CLI0092,PRD0031,1.0,152.91,152.91,2024-03-05,retournée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,1,152.91,Strasbourg,PACA,Startup,2020-02-24,Produit_Tél_31,Téléphonie,ElecPlus,Moyen,Printemps,False,0.0,1471 days
CMD-Q1-02313,CLI0134,PRD0142,8.0,137.33,1098.64,2024-03-09,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,5,1098.64,Marseille,Île-de-France,Particulier,2023-07-18,Produit_Rés_142,Réseau,ElecPlus,Grand,Printemps,True,1098.64,235 days
CMD-Q1-02314,CLI0002,PRD0058,9.0,118.62,1067.58,2024-03-18,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,0,1067.58,Lyon,Nouvelle-Aquitaine,Particulier,2022-08-11,Produit_Aud_58,Audio,TechPro,Grand,Printemps,True,1067.58,585 days
CMD-Q1-02315,CLI0309,PRD0105,3.0,408.15,1224.45,2024-01-28,annulée,Virement,Île-de-France,EUR,Q1_2024,2024,1,1,6,1224.4499999999998,Montpellier,PACA,Particulier,2022-05-14,Produit_Sto_105,Stockage,TechPro,Grand,Hiver,True,1224.45,624 days
CMD-Q1-02316,CLI0116,PRD0010,8.0,81.94,655.52,2024-01-30,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,1,655.52,Montpellier,PACA,PME,2023-05-03,Produit_Inf_10,Informatique,MediaShop,Grand,Hiver,False,0.0,272 days
CMD-Q1-02317,CLI0026,PRD0098,3.0,37.93,113.79,2024-03-10,livrée,Virement,Occitanie,EUR,Q1_2024,2024,3,1,6,113.78999999999999,Toulouse,Occitanie,PME,2020-07-02,Produit_Sto_98,Stockage,MediaShop,Moyen,Printemps,False,0.0,1347 days
CMD-Q1-02318,CLI0368,PRD0044,8.0,146.42,1171.36,2024-01-12,annulée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,1,1,4,1171.36,Toulouse,Nouvelle-Aquitaine,Particulier,2023-10-10,Produit_Tél_44,Téléphonie,MediaShop,Grand,Hiver,True,1171.36,94 days
CMD-Q1-02319,CLI0110,PRD0101,4.0,52.8,211.2,2024-01-30,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,1,211.2,Nice,Occitanie,Particulier,2022-07-27,Produit_Sto_101,Stockage,TechPro,Moyen,Hiver,False,0.0,552 days
CMD-Q1-02320,CLI0147,PRD0152,9.0,499.98,4499.82,2024-01-17,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,2,4499.82,Strasbourg,PACA,Particulier,2022-06-18,Produit_Rés_152,Réseau,ElecPlus,Très grand,Hiver,False,0.0,578 days
CMD-Q1-02321,CLI0315,PRD0092,6.0,159.37,956.22,2024-03-08,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,4,956.22,Strasbourg,Île-de-France,Particulier,2022-04-29,Produit_Acc_92,Accessoires,TechPro,Grand,Printemps,False,0.0,679 days
CMD-Q1-02322,CLI0359,PRD0063,9.0,86.81,781.29,2024-03-01,retournée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,4,781.29,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,Produit_Aud_63,Audio,ElecPlus,Grand,Printemps,False,0.0,1469 days
CMD-Q1-02323,CLI0197,PRD0151,4.0,221.15,884.6,2024-01-09,annulée,CB,PACA,EUR,Q1_2024,2024,1,1,1,884.6,Bordeaux,Occitanie,Particulier,2020-03-13,Produit_Rés_151,Réseau,ElecPlus,Grand,Hiver,True,884.6,1397 days
CMD-Q1-02324,CLI0427,PRD0119,5.0,496.56,2482.8,2024-01-12,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,4,2482.8,Strasbourg,PACA,Particulier,2022-10-11,Produit_Sto_119,Stockage,MediaShop,Très grand,Hiver,False,0.0,458 days
CMD-Q1-02325,CLI0495,PRD0143,7.0,104.0,728.0,2024-01-12,livrée,Virement,Occitanie,EUR,Q1_2024,2024,1,1,4,728.0,Nice,PACA,Startup,2021-12-09,Produit_Rés_143,Réseau,TechPro,Grand,Hiver,False,0.0,764 days
CMD-Q1-02326,CLI0329,PRD0069,8.0,106.11,848.88,2024-01-11,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,3,848.88,Bordeaux,Nouvelle-Aquitaine,Particulier,2022-11-20,Produit_Aud_69,Audio,DataStore,Grand,Hiver,False,0.0,417 days
CMD-Q1-02327,CLI0233,PRD0128,2.0,99.94,199.88,2024-02-10,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,5,199.88,Bordeaux,Nouvelle-Aquitaine,Particulier,2020-06-17,Produit_Rés_128,Réseau,MediaShop,Moyen,Hiver,False,0.0,1333 days
CMD-Q1-02328,CLI0223,PRD0024,2.0,20.71,41.42,2024-03-10,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,3,1,6,41.42,Lyon,Nouvelle-Aquitaine,PME,2021-08-16,Produit_Inf_24,Informatique,TechPro,Petit,Printemps,False,0.0,937 days
CMD-Q1-02329,CLI0261,PRD0015,4.0,80.47,321.88,2024-02-22,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,2,1,3,321.88,Montpellier,Nouvelle-Aquitaine,Grand Compte,2023-09-27,Produit_Inf_15,Informatique,ElecPlus,Moyen,Hiver,False,0.0,148 days
CMD-Q1-02330,CLI0198,PRD0112,5.0,79.76,398.8,2024-03-06,retournée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,2,398.8,Paris,Nouvelle-Aquitaine,Grand Compte,2021-05-31,Produit_Sto_112,Stockage,DataStore,Moyen,Printemps,False,0.0,1010 days
CMD-Q1-02331,CLI0001,PRD0086,1.0,74.32,74.32,2024-01-31,annulée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,2,74.32,Toulouse,Auvergne-RA,Startup,2021-02-01,Produit_Acc_86,Accessoires,MediaShop,Petit,Hiver,True,74.32,1094 days
CMD-Q1-02332,CLI0156,PRD0019,2.0,62.97,125.94,2024-03-10,annulée,Chèque,Auvergne-RA,EUR,Q1_2024,2024,3,1,6,125.94,Paris,PACA,Particulier,2020-04-09,Produit_Inf_19,Informatique,MediaShop,Moyen,Printemps,True,125.94,1431 days
CMD-Q1-02333,CLI0367,PRD0140,4.0,84.52,338.08,2024-01-10,retournée,Virement,Occitanie,EUR,Q1_2024,2024,1,1,2,338.08,Montpellier,Nouvelle-Aquitaine,PME,2021-03-06,Produit_Rés_140,Réseau,ElecPlus,Moyen,Hiver,False,0.0,1040 days
CMD-Q1-02334,CLI0457,PRD0106,9.0,52.42,471.78,2024-01-01,en_cours,CB,Occitanie,EUR,Q1_2024,2024,1,1,0,471.78000000000003,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,Produit_Sto_106,Stockage,MediaShop,Moyen,Hiver,False,0.0,261 days
CMD-Q1-02335,CLI0332,PRD0064,1.0,107.08,107.08,2024-03-04,en_cours,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,0,107.08,Nice,Occitanie,Particulier,2020-06-18,Produit_Aud_64,Audio,ElecPlus,Moyen,Printemps,False,0.0,1355 days
CMD-Q1-02336,CLI0207,PRD0126,9.0,82.76,744.84,2024-01-11,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,3,744.84,Nice,Nouvelle-Aquitaine,Particulier,2020-09-18,Produit_Rés_126,Réseau,MediaShop,Grand,Hiver,False,0.0,1210 days
CMD-Q1-02337,CLI0451,PRD0125,7.0,31.95,223.65,2024-03-30,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,5,223.65,Lyon,Auvergne-RA,Particulier,2021-05-26,Produit_Rés_125,Réseau,TechPro,Moyen,Printemps,False,0.0,1039 days
CMD-Q1-02338,CLI0209,PRD0085,9.0,181.81,1636.29,2024-03-15,retournée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,4,1636.29,Marseille,Auvergne-RA,Particulier,2020-05-13,Produit_Acc_85,Accessoires,DataStore,Grand,Printemps,False,0.0,1402 days
CMD-Q1-02339,CLI0231,PRD0142,7.0,137.33,961.31,2024-01-02,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,1,961.3100000000001,Marseille,PACA,Particulier,2022-02-11,Produit_Rés_142,Réseau,ElecPlus,Grand,Hiver,False,0.0,690 days
CMD-Q1-02340,CLI0133,PRD0051,4.0,10.76,43.04,2024-02-08,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,3,43.04,Toulouse,Occitanie,Particulier,2023-11-11,Produit_Tél_51,Téléphonie,TechPro,Petit,Hiver,False,0.0,89 days
CMD-Q1-02341,CLI0447,PRD0061,5.0,75.83,379.15,2024-02-19,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,0,379.15,Montpellier,PACA,Particulier,2022-04-12,Produit_Aud_61,Audio,DataStore,Moyen,Hiver,False,0.0,678 days
CMD-Q1-02342,CLI0022,PRD0109,7.0,18.3,128.1,2024-02-05,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,2,1,0,128.1,Toulouse,PACA,Particulier,2021-09-15,Produit_Sto_109,Stockage,TechPro,Moyen,Hiver,False,0.0,873 days
CMD-Q1-02343,CLI0062,PRD0057,3.0,85.5,256.5,2024-02-28,en_cours,CB,Île-de-France,EUR,Q1_2024,2024,2,1,2,256.5,Nice,Occitanie,PME,2023-05-18,Produit_Aud_57,Audio,TechPro,Moyen,Hiver,False,0.0,286 days
CMD-Q1-02344,CLI0041,PRD0085,1.0,181.81,181.81,2024-03-23,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,5,181.81,Lille,Île-de-France,Grand Compte,2020-10-03,Produit_Acc_85,Accessoires,DataStore,Moyen,Printemps,False,0.0,1267 days
CMD-Q1-02345,CLI0348,PRD0038,8.0,45.83,366.64,2024-02-10,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,5,366.64,Nantes,Occitanie,Grand Compte,2022-06-24,Produit_Tél_38,Téléphonie,MediaShop,Moyen,Hiver,False,0.0,596 days
CMD-Q1-02346,CLI0172,PRD0066,4.0,181.07,724.28,2024-01-28,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,6,724.28,Bordeaux,Île-de-France,Particulier,2023-08-03,Produit_Aud_66,Audio,ElecPlus,Grand,Hiver,False,0.0,178 days
CMD-Q1-02347,CLI0449,PRD0001,4.0,57.96,231.84,2024-03-29,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,4,231.84,Nantes,Occitanie,Particulier,2021-07-21,Produit_Inf_1,Informatique,TechPro,Moyen,Printemps,False,0.0,982 days
CMD-Q1-02348,CLI0488,PRD0134,7.0,487.38,3411.66,2024-01-25,annulée,CB,Occitanie,EUR,Q1_2024,2024,1,1,3,3411.66,Toulouse,Nouvelle-Aquitaine,PME,2021-01-26,Produit_Rés_134,Réseau,DataStore,Très grand,Hiver,True,3411.66,1094 days
CMD-Q1-02349,CLI0059,PRD0102,1.0,23.26,23.26,2024-01-14,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,6,23.26,Montpellier,Occitanie,Particulier,2023-03-26,Produit_Sto_102,Stockage,ElecPlus,Petit,Hiver,False,0.0,294 days
CMD-Q1-02350,CLI0371,PRD0066,1.0,181.07,181.07,2024-03-25,livrée,CB,PACA,EUR,Q1_2024,2024,3,1,0,181.07,Strasbourg,Occitanie,Grand Compte,2022-02-14,Produit_Aud_66,Audio,ElecPlus,Moyen,Printemps,False,0.0,770 days
CMD-Q1-02351,CLI0377,PRD0102,8.0,23.26,186.08,2024-03-06,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,2,186.08,Paris,Nouvelle-Aquitaine,Startup,2020-06-23,Produit_Sto_102,Stockage,ElecPlus,Moyen,Printemps,False,0.0,1352 days
CMD-Q1-02352,CLI0314,PRD0142,4.0,137.33,549.32,2024-01-11,livrée,PayPal,Île-de-France,EUR,Q1_2024,2024,1,1,3,549.32,Nice,Occitanie,Grand Compte,2022-05-08,Produit_Rés_142,Réseau,ElecPlus,Grand,Hiver,False,0.0,613 days
CMD-Q1-02353,CLI0336,PRD0022,4.0,235.27,941.08,2024-03-28,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,3,941.08,Paris,Occitanie,PME,2022-09-30,Produit_Inf_22,Informatique,DataStore,Grand,Printemps,False,0.0,545 days
CMD-Q1-02354,CLI0043,PRD0066,2.0,181.07,362.14,2024-03-02,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,5,362.14,Bordeaux,Auvergne-RA,Particulier,2020-03-15,Produit_Aud_66,Audio,ElecPlus,Moyen,Printemps,False,0.0,1448 days
CMD-Q1-02355,CLI0044,PRD0137,9.0,54.72,492.48,2024-02-25,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,6,492.48,Nantes,PACA,Particulier,2020-07-12,Produit_Rés_137,Réseau,TechPro,Moyen,Hiver,False,0.0,1323 days
CMD-Q1-02356,CLI0125,PRD0041,3.0,48.15,144.45,2024-01-01,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,0,144.45,Paris,Auvergne-RA,Particulier,2022-05-05,Produit_Tél_41,Téléphonie,TechPro,Moyen,Hiver,False,0.0,606 days
CMD-Q1-02357,CLI0270,PRD0099,1.0,182.41,182.41,2024-01-21,annulée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,6,182.41,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Sto_99,Stockage,DataStore,Moyen,Hiver,True,182.41,1384 days
CMD-Q1-02358,CLI0045,PRD0104,8.0,81.27,650.16,2024-02-29,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,3,650.16,Nice,PACA,Particulier,2020-11-21,Produit_Sto_104,Stockage,MediaShop,Grand,Hiver,False,0.0,1195 days
CMD-Q1-02359,CLI0026,PRD0097,5.0,149.62,748.1,2024-03-15,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,4,748.1,Toulouse,Occitanie,PME,2020-07-02,Produit_Sto_97,Stockage,MediaShop,Grand,Printemps,False,0.0,1352 days
CMD-Q1-02360,CLI0441,PRD0046,5.0,69.9,349.5,2024-03-01,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,4,349.5,Paris,Auvergne-RA,PME,2023-06-14,Produit_Tél_46,Téléphonie,ElecPlus,Moyen,Printemps,False,0.0,261 days
CMD-Q1-02361,CLI0062,PRD0002,9.0,135.96,1223.64,2024-01-20,retournée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,5,1223.64,Nice,Occitanie,PME,2023-05-18,Produit_Inf_2,Informatique,MediaShop,Grand,Hiver,False,0.0,247 days
CMD-Q1-02362,CLI0252,PRD0083,1.0,173.76,173.76,2024-01-23,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,1,173.76,Nice,Occitanie,Particulier,2020-01-19,Produit_Acc_83,Accessoires,DataStore,Moyen,Hiver,False,0.0,1465 days
CMD-Q1-02363,CLI0263,PRD0026,3.0,334.76,1004.28,2024-02-03,en_cours,Chèque,Occitanie,EUR,Q1_2024,2024,2,1,5,1004.28,Bordeaux,PACA,Grand Compte,2020-09-06,Produit_Inf_26,Informatique,ElecPlus,Grand,Hiver,False,0.0,1245 days
CMD-Q1-02364,CLI0125,PRD0138,1.0,67.74,67.74,2024-01-25,en_cours,CB,PACA,EUR,Q1_2024,2024,1,1,3,67.74,Paris,Auvergne-RA,Particulier,2022-05-05,Produit_Rés_138,Réseau,ElecPlus,Petit,Hiver,False,0.0,630 days
CMD-Q1-02365,CLI0139,PRD0087,8.0,72.84,582.72,2024-03-28,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,3,582.72,Montpellier,PACA,Startup,2021-12-21,Produit_Acc_87,Accessoires,ElecPlus,Grand,Printemps,False,0.0,828 days
CMD-Q1-02366,CLI0116,PRD0134,3.0,487.38,1462.14,2024-03-15,livrée,Chèque,Auvergne-RA,EUR,Q1_2024,2024,3,1,4,1462.1399999999999,Montpellier,PACA,PME,2023-05-03,Produit_Rés_134,Réseau,DataStore,Grand,Printemps,False,0.0,317 days
CMD-Q1-02367,CLI0073,PRD0002,3.0,135.96,407.88,2024-02-04,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,6,407.88,Paris,Occitanie,PME,2023-03-13,Produit_Inf_2,Informatique,MediaShop,Moyen,Hiver,False,0.0,328 days
CMD-Q1-02368,CLI0288,PRD0138,5.0,67.74,338.7,2024-01-06,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,5,338.7,Nantes,Île-de-France,Particulier,2022-05-11,Produit_Rés_138,Réseau,ElecPlus,Moyen,Hiver,False,0.0,605 days
CMD-Q1-02369,CLI0028,PRD0009,5.0,58.82,294.1,2024-02-24,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,5,294.1,Marseille,Île-de-France,Particulier,2022-04-27,Produit_Inf_9,Informatique,ElecPlus,Moyen,Hiver,False,0.0,668 days
CMD-Q1-02370,CLI0218,PRD0004,1.0,42.82,42.82,2024-03-02,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,5,42.82,Nantes,Auvergne-RA,PME,2022-02-06,Produit_Inf_4,Informatique,DataStore,Petit,Printemps,False,0.0,755 days
CMD-Q1-02371,CLI0460,PRD0113,8.0,82.62,660.96,2024-03-08,inconnu,Virement,Auvergne-RA,EUR,Q1_2024,2024,3,1,4,660.96,Lille,Occitanie,Particulier,2021-10-14,Produit_Sto_113,Stockage,ElecPlus,Grand,Printemps,False,0.0,876 days
CMD-Q1-02372,CLI0486,PRD0042,9.0,126.36,1137.24,2024-02-23,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,4,1137.24,Toulouse,Auvergne-RA,PME,2022-07-11,Produit_Tél_42,Téléphonie,TechPro,Grand,Hiver,False,0.0,592 days
CMD-Q1-02373,CLI0389,PRD0126,4.0,82.76,331.04,2024-01-26,retournée,CB,Occitanie,EUR,Q1_2024,2024,1,1,4,331.04,Marseille,Occitanie,Particulier,2021-05-07,Produit_Rés_126,Réseau,MediaShop,Moyen,Hiver,False,0.0,994 days
CMD-Q1-02374,CLI0313,PRD0022,4.0,235.27,941.08,2024-01-11,en_cours,Chèque,Occitanie,EUR,Q1_2024,2024,1,1,3,941.08,Montpellier,Occitanie,Particulier,2023-07-15,Produit_Inf_22,Informatique,DataStore,Grand,Hiver,False,0.0,180 days
CMD-Q1-02375,CLI0356,PRD0061,4.0,75.83,303.32,2024-01-06,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,5,303.32,Strasbourg,PACA,Grand Compte,2023-06-08,Produit_Aud_61,Audio,DataStore,Moyen,Hiver,False,0.0,212 days
CMD-Q1-02376,CLI0324,PRD0030,2.0,43.58,87.16,2024-02-22,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,3,87.16,Marseille,PACA,Particulier,2022-04-26,Produit_Tél_30,Téléphonie,MediaShop,Petit,Hiver,False,0.0,667 days
CMD-Q1-02377,CLI0416,PRD0032,5.0,109.17,545.85,2024-03-11,livrée,Chèque,Auvergne-RA,EUR,Q1_2024,2024,3,1,0,545.85,Lille,PACA,Particulier,2023-01-30,Produit_Tél_32,Téléphonie,TechPro,Grand,Printemps,False,0.0,406 days
CMD-Q1-02378,CLI0326,PRD0023,4.0,163.48,653.92,2024-02-03,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,5,653.92,Toulouse,Nouvelle-Aquitaine,Grand Compte,2022-04-12,Produit_Inf_23,Informatique,TechPro,Grand,Hiver,False,0.0,662 days
CMD-Q1-02379,CLI0249,PRD0035,1.0,17.54,17.54,2024-03-08,en_cours,CB,Occitanie,EUR,Q1_2024,2024,3,1,4,17.54,Nice,Nouvelle-Aquitaine,PME,2022-07-29,Produit_Tél_35,Téléphonie,MediaShop,Petit,Printemps,False,0.0,588 days
CMD-Q1-02380,CLI0096,PRD0109,1.0,18.3,18.3,2024-02-14,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,2,18.3,Marseille,Auvergne-RA,PME,2022-12-03,Produit_Sto_109,Stockage,TechPro,Petit,Hiver,False,0.0,438 days
CMD-Q1-02381,CLI0439,PRD0082,4.0,36.44,145.76,2024-03-07,livrée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,3,1,3,145.76,Toulouse,PACA,Particulier,2021-07-13,Produit_Acc_82,Accessoires,DataStore,Moyen,Printemps,False,0.0,968 days
CMD-Q1-02382,CLI0069,PRD0032,2.0,109.17,218.34,2024-02-23,en_cours,CB,Île-de-France,EUR,Q1_2024,2024,2,1,4,218.34,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Tél_32,Téléphonie,TechPro,Moyen,Hiver,False,0.0,805 days
CMD-Q1-02383,CLI0320,PRD0125,1.0,31.95,31.95,2024-01-25,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,3,31.95,Marseille,Auvergne-RA,Grand Compte,2020-09-24,Produit_Rés_125,Réseau,TechPro,Petit,Hiver,False,0.0,1218 days
CMD-Q1-02384,CLI9986,PRD0063,5.0,86.81,434.05,2024-01-07,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,6,434.05,,,,,Produit_Aud_63,Audio,ElecPlus,Moyen,Hiver,False,0.0,
CMD-Q1-02385,CLI0020,PRD0137,3.0,54.72,164.16,2024-03-27,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,2,164.16,Bordeaux,Île-de-France,Particulier,2020-02-03,Produit_Rés_137,Réseau,TechPro,Moyen,Printemps,False,0.0,1514 days
CMD-Q1-02386,CLI0245,PRD0101,9.0,52.8,475.2,2024-01-31,livrée,Chèque,PACA,EUR,Q1_2024,2024,1,1,2,475.2,Bordeaux,Nouvelle-Aquitaine,Grand Compte,2021-08-24,Produit_Sto_101,Stockage,TechPro,Moyen,Hiver,False,0.0,890 days
CMD-Q1-02387,CLI0249,PRD0032,2.0,109.17,218.34,2024-01-02,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,1,1,1,218.34,Nice,Nouvelle-Aquitaine,PME,2022-07-29,Produit_Tél_32,Téléphonie,TechPro,Moyen,Hiver,False,0.0,522 days
CMD-Q1-02388,CLI0016,PRD0136,3.0,54.7,164.1,2024-01-08,en_cours,Virement,Auvergne-RA,EUR,Q1_2024,2024,1,1,0,164.10000000000002,Paris,PACA,Particulier,2020-03-03,Produit_Rés_136,Réseau,MediaShop,Moyen,Hiver,False,0.0,1406 days
CMD-Q1-02389,CLI0109,PRD0071,7.0,90.96,636.72,2024-02-01,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,3,636.7199999999999,Lyon,Occitanie,Grand Compte,2021-12-05,Produit_Aud_71,Audio,MediaShop,Grand,Hiver,False,0.0,788 days
CMD-Q1-02390,CLI0496,PRD0105,9.0,408.15,3673.35,2024-02-29,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,3,3673.35,Marseille,PACA,Particulier,2021-07-26,Produit_Sto_105,Stockage,TechPro,Très grand,Hiver,False,0.0,948 days
CMD-Q1-02391,CLI0156,PRD0145,5.0,54.52,272.6,2024-03-10,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,6,272.6,Paris,PACA,Particulier,2020-04-09,Produit_Rés_145,Réseau,MediaShop,Moyen,Printemps,False,0.0,1431 days
CMD-Q1-02393,CLI0379,PRD0025,8.0,111.14,889.12,2024-02-07,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,889.12,Toulouse,Nouvelle-Aquitaine,Particulier,2023-06-05,Produit_Inf_25,Informatique,MediaShop,Grand,Hiver,False,0.0,247 days
CMD-Q1-02394,CLI0047,PRD0006,3.0,79.23,237.69,2024-01-23,livrée,CB,PACA,EUR,Q1_2024,2024,1,1,1,237.69,Nantes,Auvergne-RA,Particulier,2020-09-17,Produit_Inf_6,Informatique,ElecPlus,Moyen,Hiver,False,0.0,1223 days
CMD-Q1-02395,CLI0476,PRD0072,5.0,121.78,608.9,2024-02-11,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,6,608.9,Montpellier,PACA,Particulier,2021-10-05,Produit_Aud_72,Audio,MediaShop,Grand,Hiver,True,608.9,859 days
CMD-Q1-02396,CLI0144,PRD0148,3.0,70.91,212.73,2024-01-22,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,0,212.73,Nice,Auvergne-RA,Particulier,2022-09-20,Produit_Rés_148,Réseau,DataStore,Moyen,Hiver,False,0.0,489 days
CMD-Q1-02397,CLI0194,PRD0052,1.0,118.68,118.68,2024-01-04,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,3,118.68,Nice,Île-de-France,PME,2021-05-23,Produit_Tél_52,Téléphonie,ElecPlus,Moyen,Hiver,False,0.0,956 days
CMD-Q1-02398,CLI0152,PRD0104,7.0,81.27,568.89,2024-03-08,en_cours,CB,PACA,EUR,Q1_2024,2024,3,1,4,568.89,Nantes,Île-de-France,Particulier,2022-05-11,Produit_Sto_104,Stockage,MediaShop,Grand,Printemps,False,0.0,667 days
CMD-Q1-02399,CLI0372,PRD0101,8.0,52.8,422.4,2024-02-02,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,4,422.4,Toulouse,Nouvelle-Aquitaine,Particulier,2022-12-24,Produit_Sto_101,Stockage,TechPro,Moyen,Hiver,False,0.0,405 days
CMD-Q1-02400,CLI0149,PRD0071,1.0,90.96,90.96,2024-03-05,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,1,90.96,Strasbourg,Nouvelle-Aquitaine,PME,2023-08-17,Produit_Aud_71,Audio,MediaShop,Petit,Printemps,False,0.0,201 days
CMD-Q1-02401,CLI0251,PRD0035,4.0,17.54,70.16,2024-02-05,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,0,70.16,Montpellier,Auvergne-RA,Particulier,2020-06-07,Produit_Tél_35,Téléphonie,MediaShop,Petit,Hiver,False,0.0,1338 days
CMD-Q1-02402,CLI0208,PRD0011,3.0,27.63,82.89,2024-03-24,en_cours,CB,Île-de-France,EUR,Q1_2024,2024,3,1,6,82.89,Bordeaux,Auvergne-RA,Particulier,2021-07-14,Produit_Inf_11,Informatique,ElecPlus,Petit,Printemps,False,0.0,984 days
CMD-Q1-02403,CLI0079,PRD0033,7.0,291.53,2040.71,2024-02-06,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,1,2040.7099999999998,Montpellier,Auvergne-RA,Particulier,2023-01-16,Produit_Tél_33,Téléphonie,DataStore,Très grand,Hiver,False,0.0,386 days
CMD-Q1-02404,CLI0440,PRD0073,2.0,200.41,400.82,2024-01-06,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,5,400.82,Paris,Occitanie,Particulier,2022-03-27,Produit_Aud_73,Audio,TechPro,Moyen,Hiver,False,0.0,650 days
CMD-Q1-02405,CLI0008,PRD0116,5.0,52.36,261.8,2024-02-20,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,1,261.8,Lille,Nouvelle-Aquitaine,PME,2022-04-03,Produit_Sto_116,Stockage,DataStore,Moyen,Hiver,False,0.0,688 days
